,t,x,y,z,regime,prob
1377,13.77,-18.72228744060626,-16.871778689383625,43.663038854578645,0.0,1.750743742e-314
1378,13.780000000000001,-18.537236565483994,-13.519199996940527,45.62151904437653,0.0,3.6230095014850265e-278
1379,13.790000000000001,-18.035432908629648,-10.080095030849671,46.90550265608356,0.0,6.414245347656082e-231
1380,13.8,-17.23989912085165,-6.530276433770149,47.46670596704179,0.0,1.0693894693154636e-187
1381,13.81,-16.1689368521435,-3.2506762093433683,47.34850953026248,0.0,6.735703063262653e-150
1382,13.82,-14.877110787863487,0.0849057990684492,46.58252056209031,0.0,2.0066113612105003e-120
1383,13.83,-13.380909129170293,2.7723056713929486,45.341210197425454,0.0,2.043410930180493e-98
1384,13.84,-11.76558764911397,5.25050252003315,43.72402604707935,0.0,2.1951296393012894e-83
1385,13.85,-10.063978632199257,7.158613696003278,41.91508499134126,0.0,2.247080557464108e-74
1386,13.86,-8.341719399379004,8.495245437563044,40.07469951141424,0.0,1.6008300942138517e-68
1387,13.870000000000001,-6.658022915684799,9.370719978281485,38.312223928351706,0.0,7.729304781528401e-64
1388,13.88,-5.055148626288171,9.936810704877113,36.67726440957411,0.0,1.1673314483449318e-59
1389,13.89,-3.5559526931716423,10.258820663376287,35.20587282915536,0.0,3.0060237289222628e-56
1390,13.9,-2.174475357516849,10.41681708460432,33.8988729485647,0.0,1.836824328210243e-53
1391,13.91,-0.9153461133047323,10.4490059092794,32.75835959839779,0.0,1.9371285210149983e-51
1392,13.92,0.22108908895368096,10.376749837287283,31.822036409131897,0.0,4.88386959166556e-50
1393,13.93,1.236655163787041,10.266631781312476,31.021611427819792,0.0,4.8818122352323915e-49
1394,13.94,2.1396528255395846,10.15042667953345,30.372616195713405,0.0,1.0876560275707835e-48
1395,13.950000000000001,2.940730210938971,10.01497538739775,29.80072634545556,0.0,5.5768349188261854e-49
1396,13.96,3.648154728584849,9.851496224309177,29.291045196156798,0.0,1.4746768616319894e-49
1397,13.97,4.268488878157282,9.717321260381386,28.8776136161245,0.0,3.617317880349753e-50
1398,13.98,4.813372116379692,9.633870123831704,28.55421010128353,0.0,3.70995373848386e-51
1399,13.99,5.2954219171248935,9.508556242903076,28.25510951118924,0.0,1.3335950334417333e-52
1400,14.0,5.716735349702712,9.342122162735315,27.97593353033926,0.0,1.1322549957571458e-53
1401,14.01,6.079274031005973,9.182440413900114,27.732325737498137,0.0,2.540677286046355e-54
1402,14.02,6.389590669295387,9.090808054450273,27.543875703708323,0.0,6.850223443953773e-55
1403,14.030000000000001,6.659712407810876,8.96081940930886,27.36166899188966,0.0,7.6880300134629945e-56
1404,14.040000000000001,6.889823107960674,8.96350179393323,27.248633193733852,0.0,2.3842348085897174e-56
1405,14.05,7.09719097655793,8.885377380651901,27.12389828226721,0.0,1.0131181447701214e-57
1406,14.06,7.276009616967327,8.820229897437956,27.016658892542903,0.0,2.263862623409435e-58
1407,14.07,7.43043164501439,8.888250092521552,26.968922565446935,0.0,5.530912747033754e-59
1408,14.08,7.576213489765106,8.855844156624343,26.90286900978112,0.0,1.7241928011869912e-60
1409,14.09,7.70417655645103,8.807131962731212,26.84107345768248,0.0,3.462374093525744e-61
1410,14.1,7.814472097079048,8.73473342081282,26.778255991064743,0.0,1.1667989856901639e-61
1411,14.11,7.906498229452425,8.728005062164721,26.741583734962905,0.0,7.5563680689535706e-62
1412,14.120000000000001,7.988648912723654,8.807753711709244,26.741244999663827,0.0,2.0142797480061604e-62
1413,14.13,8.070559392622213,8.740316885328154,26.704996395095737,0.0,1.357513535972601e-63
1414,14.14,8.137535141892807,8.716421473280601,26.684615656903112,0.0,1.1979661795635434e-63
1415,14.15,8.195423775031585,8.742410316922538,26.684242359613126,0.0,6.182626773199667e-64
1416,14.16,8.250122429220681,8.729282582094335,26.67813786714315,0.0,1.5363463606227425e-64
1417,14.17,8.298038444508046,8.656527240103054,26.656253869663697,0.0,7.914085255569683e-65
1418,14.18,8.333887324067547,8.585650293437615,26.63285807564355,0.0,1.2774064950571153e-64
1419,14.19,8.359063621004553,8.67762727735178,26.658526542951556,0.0,2.4046410152216155e-64
1420,14.200000000000001,8.390919986639275,8.553564280274307,26.625238416691353,0.0,3.249739817288207e-65
1421,14.21,8.407184416002778,8.527240989012858,26.61502141690998,0.0,1.627066470186691e-64
1422,14.22,8.419190073303787,8.648715659011769,26.65074839533624,0.0,1.953786073668451e-64
1423,14.23,8.442142631874585,8.778340369246814,26.700599326196546,0.0,1.9945695278738653e-65
1424,14.24,8.475762405611809,8.786762404965062,26.725312088088256,0.0,1.424051750094778e-66
1425,14.25,8.506862405547134,8.769831782298857,26.745618368478123,0.0,6.999324641238054e-67
1426,14.26,8.533159343222305,8.824764165926286,26.789612270083655,0.0,5.591698602775574e-67
1427,14.27,8.562319825492704,8.792476654950008,26.81337354142023,0.0,1.3675321844439686e-67
1428,14.280000000000001,8.585335508438435,8.848206360602244,26.86419915283511,0.0,1.476396325946998e-67
1429,14.290000000000001,8.611622593654817,8.901881270789534,26.921247848428145,0.0,3.745895206618452e-68
1430,14.3,8.640648461368288,8.954641737248364,26.98499298863524,0.0,9.25028998909331e-69
1431,14.31,8.672047788956295,8.842417271732613,27.004972354980872,0.0,2.198843103976341e-69
1432,14.32,8.689084737233927,8.788419951752433,27.035618634514694,0.0,9.465968260379461e-69
1433,14.33,8.699018258685777,8.6288984474145,27.03050376496443,0.0,1.8356989930426685e-68
1434,14.34,8.692006277558649,8.783589408243591,27.10825437117625,0.0,2.500721886361341e-67
1435,14.35,8.701164590627144,8.766012582273692,27.146522360153604,0.0,1.922335746180864e-68
1436,14.36,8.707649389791799,8.861341814283298,27.218595738093303,0.0,2.2448956084548515e-68
1437,14.370000000000001,8.723018632240949,8.823664067047634,27.259051015485287,0.0,3.7578693277550267e-69
1438,14.38,8.733083175721617,8.736026268927603,27.28216396788865,0.0,5.630225499049765e-69
1439,14.39,8.733377485042215,8.717721595790765,27.319417324186666,0.0,2.2135369687408868e-68
1440,14.4,8.73181189611707,8.725390160675477,27.362972876650105,0.0,3.0487119230068727e-68
1441,14.41,8.731169722572911,8.827897752975874,27.43605731357016,0.0,2.7567233236695313e-68
1442,14.42,8.740842525613207,8.860676501608943,27.497054022021796,0.0,4.637624492977452e-69
1443,14.43,8.75282592321278,8.935405006343776,27.574628549521975,0.0,2.2057266726016728e-69
1444,14.44,8.77108383152588,8.910161254508632,27.629503505244102,0.0,4.7576973659986975e-70
1445,14.450000000000001,8.784991573824156,8.768104737164785,27.648159362141346,0.0,5.451526500272824e-70
1446,14.46,8.783302890158218,8.779401466268775,27.701724886642715,0.0,5.291036672646935e-69
1447,14.47,8.782912747769274,8.743223440483117,27.741759211015296,0.0,4.49502826300446e-69
1448,14.48,8.778943817040657,8.591600741254267,27.74341696153251,0.0,8.57836533881909e-69
1449,14.49,8.760209509462019,8.594380533601775,27.777854111789583,0.0,1.2809174579725739e-67
1450,14.5,8.743626611875994,8.385168527708453,27.746451493173982,0.0,1.7054019989305554e-67
1451,14.51,8.70778080345924,8.236288783922683,27.71302432021966,0.0,7.997947349136911e-66
1452,14.52,8.660631601505585,8.119214251867284,27.67283088762882,0.0,1.785177873170943e-64
1453,14.530000000000001,8.606489866541756,8.057036856737113,27.63510162325974,0.0,2.7620249830193353e-63
1454,14.540000000000001,8.551544565561292,8.085678221625715,27.615612481307235,0.0,1.933489176235886e-62
1455,14.55,8.504957931167734,8.162639136094167,27.60952201281024,0.0,3.1423641049135037e-62
1456,14.56,8.470726051660378,8.079109168986044,27.556394110702644,0.0,2.0023224629437452e-62
1457,14.57,8.431564363392944,7.96920262674724,27.484826344048834,0.0,1.3975005979593251e-61
1458,14.58,8.385328189728373,7.898672667468196,27.412892859086497,0.0,1.5888103824046997e-60
1459,14.59,8.336662637502355,7.816310922332335,27.327389041601297,0.0,1.0642038294723916e-59
1460,14.6,8.284627465985354,7.8627689971294465,27.27211634977003,0.0,8.805806453389327e-59
1461,14.61,8.242441619099763,7.995168074727063,27.244691530870607,0.0,1.0144567654353563e-58
1462,14.620000000000001,8.217714264662494,7.802654465756781,27.120507022000933,0.0,2.5082750686087702e-59
1463,14.63,8.176208284771922,7.881424717135498,27.06583414232862,0.0,7.927334144518139e-58
1464,14.64,8.14672992800828,7.653769531933409,26.91492536974545,0.0,4.573545173616358e-58
1465,14.65,8.097433888400793,7.6256556689016675,26.807549842659526,0.0,2.5545978680512066e-56
1466,14.66,8.050256066450881,7.509166487370961,26.665021106732592,0.0,8.78580832508001e-56
1467,14.67,7.996147108542889,7.5113739461222675,26.548376958561644,0.0,1.102632945299462e-54
1468,14.68,7.947669792300827,7.587417646470133,26.452653861773744,0.0,2.5539643493028844e-54
1469,14.69,7.911644577717758,7.545105279035124,26.32017910022503,0.0,1.763345788392161e-54
1470,14.700000000000001,7.874990647849494,7.5955666593487585,26.212805849232495,0.0,5.951444322780638e-54
1471,14.71,7.847048248999421,7.678906266947747,26.118144076901256,0.0,4.968023973703537e-54
1472,14.72,7.830234050794254,7.736510123718144,26.019628084292403,0.0,2.1686459019204658e-54
1473,14.73,7.820861658086643,7.8556115524910695,25.945571993544217,0.0,1.1669894432144204e-54
1474,14.74,7.824336647527085,7.9326897850636815,25.86626153302806,0.0,2.119840248415721e-55
1475,14.75,7.835171961280745,7.933772014353455,25.767590107257497,0.0,5.973196197534411e-56
1476,14.76,7.8450319665880155,8.037620538286065,25.704809221599685,0.0,4.978191656408913e-56
1477,14.77,7.864290823757821,8.138449915846111,25.65020583989702,0.0,8.158373271948425e-57
1478,14.780000000000001,7.89170673296665,8.102701773369828,25.55895376912313,0.0,1.185373394341429e-57
1479,14.790000000000001,7.912806237006968,8.253044509953165,25.52982657184548,0.0,1.3815943474882241e-57
1480,14.8,7.9468300643015874,8.430227245832945,25.52364994794931,0.0,8.503709312345926e-59
1481,14.81,7.995169782454723,8.548120024079264,25.514683555425226,0.0,2.5908824450608987e-60
1482,14.82,8.050464806617176,8.581571294930502,25.491033330801258,0.0,1.6271123570224305e-61
1483,14.83,8.103575455448508,8.679576912307416,25.49602699750804,0.0,3.7946547264623124e-62
1484,14.84,8.1611756011344,8.675636290256108,25.479891849329753,0.0,2.977155855065511e-63
1485,14.85,8.21262167004657,8.896282059997855,25.541622059437483,0.0,1.2547216488853133e-63
1486,14.86,8.280987709041698,9.080233840946322,25.61410743999696,0.0,1.1240410699069456e-65
1487,14.870000000000001,8.36091232223216,9.234321758363,25.698150586334805,0.0,1.3391638668428629e-67
1488,14.88,8.448253265845244,9.363841264304849,25.794234863914202,0.0,2.115736624062493e-69
1489,14.89,8.539812065691205,9.508415462072447,25.9137564085392,0.0,4.401447606146985e-71
1490,14.9,8.636672405329328,9.636036475608186,26.04854847873926,0.0,6.095471685037018e-73
1491,14.91,8.736608812357215,9.694909181951887,26.18195727457009,0.0,1.0074726758651018e-74
1492,14.92,8.832438849316683,9.82004892563574,26.34999999868871,0.0,5.712018378605707e-76
1493,14.93,8.931199856948588,9.825353555783908,26.50184371421452,0.0,9.264842612501205e-78
1494,14.94,9.02061522683212,10.04949819502056,26.728878960025124,0.0,1.450432876848166e-78
1495,14.950000000000001,9.123503523650964,10.093945415507255,26.931498572047815,0.0,3.4000411676103042e-81
1496,14.96,9.220547712836593,10.124425452287838,27.144076834655344,0.0,2.1562991627085598e-82
1497,14.97,9.310935486781718,10.013285294061514,27.32798197059455,0.0,1.9712644738758857e-83
1498,14.98,9.381170467509698,10.14136238571004,27.578920363878932,0.0,3.4759918615658876e-83
1499,14.99,9.457189659329732,10.316445296379802,27.862144854005777,0.0,7.10612120001596e-85
1500,15.0,9.54311522303474,10.107993013944773,28.061338676545947,0.0,4.7413002196009195e-87
1501,15.01,9.599603002125743,10.076100025600432,28.298531666744932,0.0,6.57114900610186e-86
1502,15.02,9.647252704473212,9.881513097358718,28.492970173703974,0.0,4.2593783965776796e-86
1503,15.030000000000001,9.670678743761762,9.732381335418696,28.685594591988124,0.0,8.305639512457213e-85
1504,15.040000000000001,9.676849002927455,9.616956876167833,28.875030091090462,0.0,9.883379960343264e-84
1505,15.05,9.670859790251493,9.446919243452713,29.038529987072998,0.0,8.217369486295383e-83
1506,15.06,9.648465735571614,9.521850390266744,29.252085006694355,0.0,2.369045755763961e-81
1507,15.07,9.635804201041127,9.595772127318531,29.470790717795442,0.0,8.848894883935621e-82
1508,15.08,9.631800993668868,9.363219572882944,29.610853783682526,0.0,2.759826230329108e-82
1509,15.09,9.604942851590275,9.184582560780928,29.742403029168596,0.0,2.4595713825213726e-80
1510,15.1,9.56290682250934,8.94844188463857,29.8377506514678,0.0,1.137326668819079e-78
1511,15.11,9.501460328722263,8.535172873454009,29.856421494981557,0.0,1.8497543148638682e-76
1512,15.120000000000001,9.404831583195438,8.141950094419508,29.83421009709355,0.0,8.231853358961212e-73
1513,15.13,9.278543434317845,7.984389729587977,29.831594944127193,0.0,3.619034082035106e-69
1514,15.14,9.149128063844858,7.552852779638805,29.724580291681814,0.0,4.880266896910233e-67
1515,15.15,8.989500535424252,7.229026779793159,29.5964609602365,0.0,4.342115352993177e-63
1516,15.16,8.813453159861142,6.993177607572947,29.45102979686311,0.0,9.455093933389696e-60
1517,15.17,8.631425604632323,6.91120193122379,29.316965678408565,0.0,6.240153560869231e-57
1518,15.18,8.45940323729147,6.787716279392453,29.149940175208513,0.0,4.6871956467624546e-55
1519,15.19,8.292234541501568,6.709744823108569,28.974198033273918,0.0,4.830749785839248e-53
1520,15.200000000000001,8.133985569662268,6.433752540152341,28.71663975635534,0.0,2.2848330394549956e-51
1521,15.21,7.963962266711276,6.500079561760835,28.536043014060112,0.0,1.1608494182454813e-48
1522,15.22,7.817573996216232,6.456767197625199,28.314209996713554,0.0,7.629151191864542e-48
1523,15.23,7.681493316357129,6.351611799490678,28.05836586757224,0.0,1.3523905129911207e-46
1524,15.24,7.548505164670484,6.207931471735868,27.771671640910128,0.0,4.301266642997005e-45
1525,15.25,7.414447795377022,6.192792655480811,27.510102450251644,0.0,1.988376234900474e-43
1526,15.26,7.292282281387401,6.1504924850353575,27.229563993865913,0.0,1.7895307026353692e-42
1527,15.27,7.178103301752197,6.043039923160826,26.91451087859911,0.0,1.8252627349163148e-41
1528,15.280000000000001,7.0645969638930595,6.100977174281255,26.64550562692924,0.0,3.543588867241412e-40
1529,15.290000000000001,6.968234984931879,6.1432311248572145,26.3687388061174,0.0,8.861629245301669e-40
1530,15.3,6.8857345989244125,6.136083333507768,26.07083027031397,0.0,2.0493847346813516e-39
1531,15.31,6.8107694723827485,6.27666659874498,25.82480217833079,0.0,7.041211963189779e-39
1532,15.32,6.757359185018972,6.237421605327996,25.514742221777013,0.0,3.445305703007268e-39
1533,15.33,6.705365427049874,6.348640718317935,25.25798115933761,0.0,1.1661432380291548e-38
1534,15.34,6.6696929561766805,6.4911217224431645,25.0188424416787,0.0,5.811971587717063e-39
1535,15.35,6.651835832803329,6.575988262253174,24.764911734369647,0.0,1.508430122545831e-39
1536,15.36,6.644251075748313,6.674993937681036,24.521637101356482,0.0,6.33451650930855e-40
1537,15.370000000000001,6.6473253619415855,6.865261902057251,24.321547352298673,0.0,1.893370602934666e-40
1538,15.38,6.669119015953152,7.0352879021076795,24.12690485143,0.0,1.3870922235517527e-41
1539,15.39,6.705735904568605,7.279887967744083,23.97528716901924,0.0,9.797242297353794e-43
1540,15.4,6.763151110886152,7.606513889437091,23.87555614754816,0.0,1.8163385348795792e-44
1541,15.41,6.847487388741246,7.77353813210173,23.739096725480472,0.0,6.503462748868744e-47
1542,15.42,6.940092463077295,8.127038106369948,23.692588872648212,0.0,1.5865369001637115e-48
1543,15.43,7.05878702740656,8.395219776150666,23.644143350859036,0.0,1.6079934537473027e-51
1544,15.44,7.192430302280971,8.66969127346577,23.625406168216298,0.0,3.645530048683188e-54
1545,15.450000000000001,7.340156399399451,8.859808045831455,23.604851987791204,0.0,5.033667020986515e-57
1546,15.46,7.492121564042651,9.012820042318124,23.59620326802518,0.0,2.1066802560001325e-59
1547,15.47,7.644191411870198,9.275972617675864,23.650453450110884,0.0,1.4402864520207262e-61
1548,15.48,7.807369532450764,9.555649351497811,23.742706788675694,0.0,1.1750822973724493e-64
1549,15.49,7.982197514355469,9.782582137093536,23.852154088577972,0.0,4.8880923008843054e-68
1550,15.5,8.162235976629276,10.123024108910485,24.032692502098882,0.0,3.853005573894036e-71
1551,15.51,8.358314789857397,10.421813783477294,24.24290360552557,0.0,2.4087078448740445e-75
1552,15.52,8.564664689219388,10.592199374721503,24.454853116268943,0.0,2.0436169208154086e-79
1553,15.530000000000001,8.7674181577696,10.734189489572666,24.692478247580937,0.0,1.738684438980381e-82
1554,15.540000000000001,8.964095290949906,11.024704653241733,25.007855437609905,0.0,2.513777979362084e-85
1555,15.55,9.170156227179088,11.082201361002532,25.29926763438102,0.0,1.3862760856807256e-89
1556,15.56,9.361360740561432,11.25431245608692,25.651049589635537,0.0,9.297019761847585e-92
1557,15.57,9.550655912113982,11.338346241959234,26.013850054191874,0.0,5.771415017286983e-95
1558,15.58,9.729424945098508,11.270362979256412,26.362654397430166,0.0,2.4174520081436154e-97
1559,15.59,9.883518748514298,11.207145314348567,26.726000844817964,0.0,3.5921303668814744e-98
1560,15.6,10.015881405097725,11.067748804500347,27.079527673295747,0.0,7.265768819440516e-99
1561,15.610000000000001,10.121068145037986,10.990735384460173,27.45026423866021,0.0,1.1674039796505866e-98
1562,15.620000000000001,10.208034868980205,10.958863678550724,27.836447209587245,0.0,7.699093676260264e-99
1563,15.63,10.283117749937256,10.813704832969904,28.19907859230746,0.0,2.6532402555914662e-99
1564,15.64,10.336176458240521,10.584482229241873,28.532900190185643,0.0,1.347422636668974e-98
1565,15.65,10.361007035340656,10.374219016475546,28.853228313870638,0.0,6.107772691834675e-97
1566,15.66,10.362328233454145,10.281649947799902,29.184217920308587,0.0,3.005185283980411e-95
1567,15.67,10.35426040488872,10.211988349618448,29.51140946490436,0.0,1.9847308246686902e-94
1568,15.68,10.340033199361693,10.095992967189634,29.818451347658954,0.0,9.808437375580657e-94
1569,15.69,10.315629176144487,9.971354153935133,30.10951288873674,0.0,1.3925227495326623e-92
1570,15.700000000000001,10.281201673923551,9.669031119669954,30.338978203198074,0.0,2.8200704238559715e-91
1571,15.71,10.219984618498192,9.481715200668923,30.562802013719576,0.0,2.1788809233526248e-88
1572,15.72,10.146157676715264,9.125668555672231,30.716901583987042,0.0,2.7700293550327347e-86
1573,15.73,10.04410876461096,8.815690348592527,30.83855357528571,0.0,9.418843834744426e-83
1574,15.74,9.921266923009117,8.519539546169861,30.922022734908715,0.0,1.9292446373125153e-79
1575,15.75,9.781094185325191,8.109645350453405,30.933224607032503,0.0,3.8141549165271895e-76
1576,15.76,9.613949301838012,7.724282631937754,30.896712715050775,0.0,5.524693128313144e-72
1577,15.77,9.424982634847986,7.652375272111966,30.89404143982602,0.0,6.330457472925543e-68
1578,15.780000000000001,9.247721898574383,7.390908611415613,30.816182937208875,0.0,7.004177837762918e-66
1579,15.790000000000001,9.062040569858507,7.06436450702763,30.68005484667935,0.0,9.82451711330953e-63
1580,15.8,8.86227296357542,6.771603388226989,30.50810023556693,0.0,3.3117266368068377e-59
1581,15.81,8.653206006040577,6.538131966885974,30.311576017943604,0.0,6.847597498698222e-56
1582,15.82,8.441698602125117,6.309427948506431,30.080236444273336,0.0,5.97948922402349e-53
1583,15.83,8.228471536763248,6.077195467143344,29.812663219362225,0.0,4.209729114492535e-50
1584,15.84,8.013343929801257,5.851378476787847,29.512469366238417,0.0,2.6210393076807456e-47
1585,15.85,7.797147384499916,5.627516810352967,29.179569389490126,0.0,1.2793634055721014e-44
1586,15.860000000000001,7.580184327085221,5.402914042991939,28.814019021866716,0.0,5.113322570833524e-42
1587,15.870000000000001,7.362457298675893,5.3051908662391805,28.46143662509979,0.0,1.7171406054800607e-39
1588,15.88,7.156730655432222,5.129538917097154,28.06085800778402,0.0,1.2688549623935631e-37
1589,15.89,6.954011481598715,5.106082406633077,27.69157962250106,0.0,1.577081978697483e-35
1590,15.9,6.769218574102151,5.153145065062776,27.337529462283147,0.0,3.512604958507975e-34
1591,15.91,6.607611223198214,5.155917032439036,26.960992083340273,0.0,2.744635652569548e-33
1592,15.92,6.462441804122296,5.223638471157082,26.60305972437176,0.0,2.3233661879383295e-32
1593,15.93,6.338561470825774,5.293993060093956,26.244466672037966,0.0,7.692121725693754e-32
1594,15.94,6.234104629752593,5.265336252913415,25.843486993143618,0.0,1.7970678177468348e-31
1595,15.950000000000001,6.137227792068675,5.295087459160212,25.46022690021901,0.0,9.068073277259172e-31
1596,15.96,6.053013758777828,5.429586796655462,25.119897035678477,0.0,2.2015920603579367e-30
1597,15.97,5.990671062565592,5.652389697152039,24.823882317924838,0.0,1.4564390932333208e-30
1598,15.98,5.956842926024237,5.785136430243724,24.50000019910665,0.0,2.619529897541053e-31
1599,15.99,5.939672276446186,5.957069802274453,24.20073099961344,0.0,8.620250026305389e-32
1600,16.0,5.941412029029013,6.05593282058951,23.878940486349624,0.0,1.407991672853518e-32
1601,16.01,5.952864108185063,6.208297037600445,23.587566208173577,0.0,4.2168330371253985e-33
1602,16.02,5.978407401126601,6.471350800396985,23.356045334504902,0.0,5.694282895980225e-34
1603,16.03,6.027701741053639,6.750101698595644,23.149390386074938,0.0,1.4985265599077098e-35
1604,16.04,6.09994173680784,7.010667142215685,22.95466174936467,0.0,2.0853686227232304e-37
1605,16.05,6.191014277348624,7.238652678672981,22.765879427928986,0.0,2.4134149423232738e-39
1606,16.06,6.29577811748106,7.496480807791914,22.609517178089906,0.0,3.06732173521091e-41
1607,16.07,6.415848386512145,7.811374316405228,22.499869671200898,0.0,1.8612879534124985e-43
1608,16.080000000000002,6.555400979501454,8.110364537838477,22.41103371525204,0.0,3.2705953484314534e-46
1609,16.09,6.710897335335156,8.341415688509716,22.322937720521203,0.0,4.593687462871195e-49
1610,16.1,6.873949170652613,8.532015816837129,22.24485849090391,0.0,1.3078071110867317e-51
1611,16.11,7.039755835271064,8.882801127561791,22.253787988888856,0.0,5.740509098848935e-54
1612,16.12,7.224060364500137,9.202160135540462,22.286996485145306,0.0,1.273794643820467e-57
1613,16.13,7.42187034160417,9.548877981538006,22.36698121671052,0.0,2.8587792169595634e-61
1614,16.14,7.634571105597554,9.945551200193648,22.505781717309098,0.0,2.3746036466393373e-65
1615,16.15,7.865669115057163,10.178143401138398,22.634316787475,0.0,4.241168397347711e-70
1616,16.16,8.096916543665287,10.449423940041184,22.81462940322605,0.0,1.0968182958402366e-73
1617,16.17,8.332167283302876,10.662836525030187,23.01866416617259,0.0,1.0182537897889465e-77
1618,16.18,8.565234207475607,10.955371036537244,23.288115507441518,0.0,2.3639746959830643e-81
1619,16.19,8.80424789038177,11.28143691629986,23.615349754997993,0.0,8.276788628923474e-86
1620,16.2,9.051966792973579,11.541833327888414,23.974889166748056,0.0,9.26872680538809e-91
1621,16.21,9.300953446465062,11.90937141544583,24.415186552150306,0.0,2.924232339813026e-95
1622,16.22,9.56179524336314,12.144523248742084,24.877689710558062,0.0,5.4857624186331445e-101
1623,16.23,9.820068043901035,12.51056119058619,25.428134191052855,0.0,1.402749111063639e-105
1624,16.240000000000002,10.08911735856955,12.706535112032306,25.99712074766856,0.0,1.1341458629427477e-111
1625,16.25,10.350859133915826,12.948058575143216,26.629772315092392,0.0,3.8297164336957404e-116
1626,16.26,10.610579078038565,12.890061061883154,27.241665930911637,0.0,3.713434808074332e-121
1627,16.27,10.838527276423024,12.819031343443655,27.8771620706362,0.0,7.199311568550671e-123
1628,16.28,11.036577683125087,12.749394033999284,28.53420422037925,0.0,3.372996584372044e-124
1629,16.29,11.207859318212506,12.768512415495831,29.229970010805676,0.0,2.635118040222144e-125
1630,16.3,11.363924627940838,12.528806447720058,29.88763066133415,0.0,3.5914781205403983e-127
1631,16.31,11.48041280991876,12.10389534017674,30.494316236906958,0.0,4.570427853603159e-126
1632,16.32,11.542761062944559,11.619257532666317,31.052666203804897,0.0,1.124404875680166e-122
1633,16.330000000000002,11.550410709916735,11.183236525495596,31.573191730481994,0.0,2.6404829748452995e-118
1634,16.34,11.51369329147462,10.553533058338102,31.99856458656039,0.0,4.6121380767526495e-114
1635,16.35,11.417677268160968,10.051113052914392,32.374972748329924,0.0,9.488730850801757e-108
1636,16.36,11.281020846636311,9.493596370705566,32.66906668251943,0.0,2.69366369583647e-102
1637,16.37,11.102278399043236,9.033344714000766,32.906915240999496,0.0,3.24187149343263e-96
1638,16.38,10.89538503053899,8.590487548603363,33.07837873308327,0.0,8.966122181245743e-91
1639,16.39,10.664895282345427,8.052461006697246,33.156913938523914,0.0,2.088138529916217e-85
1640,16.4,10.403651854780609,7.384930153795951,33.12214619015899,0.0,2.3322783704393766e-79
1641,16.41,10.101779684682143,6.727644299372325,32.99412331540568,0.0,1.716021001731899e-72
1642,16.42,9.764366146151161,6.136567329660135,32.7886850321799,0.0,8.960344456662937e-66
1643,16.43,9.40158626450206,5.730344658828455,32.54692907105552,0.0,1.4679216738950927e-59
1644,16.44,9.034462103934699,5.167690589875761,32.19555675996871,0.0,1.9094858100130517e-54
1645,16.45,8.647784952528804,4.6876703259548425,31.789221578645844,0.0,7.662397949799494e-49
1646,16.46,8.251773489871407,4.340899180022871,31.355352979802664,0.0,8.115369709611157e-44
1647,16.47,7.860686058886554,4.101716621534346,30.90351949478585,0.0,1.5013422370175616e-39
1648,16.48,7.484789115151333,3.8015367328066043,30.39125296142257,0.0,6.181511121431406e-36
1649,16.490000000000002,7.11646387691686,3.5549114207272408,29.85469751767356,0.0,2.1258711326384406e-32
1650,16.5,6.760308631297899,3.308877760526218,29.282039310781457,0.0,2.8319337326560607e-29
1651,16.51,6.415165544220731,3.2219079415321943,28.73771312457336,0.0,2.1520972995554062e-26
1652,16.52,6.095839783951877,3.207054814866031,28.204863463120827,0.0,3.592687137943009e-24
1653,16.53,5.8069612870432925,3.1075106424903582,27.624079899957103,0.0,2.1522682041119655e-22
1654,16.54,5.537016222587999,3.12721072561415,27.081091683819242,0.0,1.2593578952285575e-20
1655,16.55,5.296035672890614,3.0614163230048046,26.49085758606112,0.0,2.386062376658314e-19
1656,16.56,5.072573737902033,3.081642617929555,25.931833739150598,0.0,4.888988978360319e-18
1657,16.57,4.873480625904786,3.0969584705420528,25.3656472369864,0.0,4.3899857523550336e-17
1658,16.580000000000002,4.695828410368512,3.208181228830072,24.847631309671268,0.0,2.899335730808841e-16
1659,16.59,4.547063692214668,3.2923861100699323,24.317567128213632,0.0,7.888366278912964e-16
1660,16.6,4.4215959340001945,3.4182426079038932,23.813643840333334,0.0,1.8086980787823596e-15
1661,16.61,4.321260601390565,3.603927588881334,23.350643432313607,0.0,2.399999277334494e-15
1662,16.62,4.249527300139642,3.8237329065126846,22.917520960986085,0.0,1.5697670986780906e-15
1663,16.63,4.206947860776946,4.007288329936827,22.47244849220835,0.0,5.684994562444406e-16
1664,16.64,4.186981907692934,4.230563791275742,22.06122304422391,0.0,1.9398587610481964e-16
1665,16.65,4.191340096051215,4.502716120669861,21.691897638143864,0.0,3.6532441449332045e-17
1666,16.66,4.22247769851308,4.709935255609537,21.294369129562586,0.0,3.2773329834859915e-18
1667,16.67,4.271223454222725,4.9525245394926865,20.929458138318317,0.0,3.7460829952206536e-19
1668,16.68,4.3393535627497215,5.103637107998565,20.519512037323935,0.0,2.3806358752921354e-20
1669,16.69,4.415781917274606,5.381560221084348,20.19639791941327,0.0,2.9031810651167956e-21
1670,16.7,4.51235974765558,5.659055555739879,19.887377763724746,0.0,8.083765017165419e-23
1671,16.71,4.62702932846401,6.021322239359013,19.64353747395865,0.0,1.597685762022714e-24
1672,16.72,4.766458619553511,6.33259235561282,19.38950723431169,0.0,8.157817278066194e-27
